,Time,Price,Volume
204,2021-07-20 14:12:41,1397.2,321799.0
205,2021-07-20 14:12:36,1397.2,321782.0
206,2021-07-20 14:12:32,1397.2,321700.0
207,2021-07-20 14:12:27,1397.2,321653.0
208,2021-07-20 14:12:18,1397.2,321482.0
209,2021-07-20 14:12:14,1397.2,321419.0
210,2021-07-20 14:12:09,1397.2,321379.0
211,2021-07-20 14:12:05,1397.1,321370.0
212,2021-07-20 14:12:00,1397.1,321312.0
213,2021-07-20 14:11:55,1397.1,321205.0
214,2021-07-20 14:11:51,1397.7,321138.0
215,2021-07-20 14:11:47,1397.1,321075.0
216,2021-07-20 14:11:42,1398.4,320985.0
217,2021-07-20 14:11:38,1398.7,320932.0
218,2021-07-20 14:11:34,1398.9,320894.0
219,2021-07-20 14:11:29,1399.0,320728.0
220,2021-07-20 14:11:25,1398.8,320635.0
221,2021-07-20 14:11:21,1399.0,320409.0
222,2021-07-20 14:11:16,1399.9,320181.0
223,2021-07-20 14:11:06,1399.4,319776.0
224,2021-07-20 14:11:02,1399.0,319669.0
225,2021-07-20 14:10:57,1399.7,319281.0
226,2021-07-20 14:10:49,1399.2,318638.0
227,2021-07-20 14:10:40,1399.5,318332.0
228,2021-07-20 14:10:36,1399.0,318226.0
229,2021-07-20 14:10:31,1399.0,318116.0
230,2021-07-20 14:10:27,1398.0,317770.0
231,2021-07-20 14:10:22,1397.8,317668.0
232,2021-07-20 14:10:18,1397.4,317456.0
233,2021-07-20 14:10:09,1396.2,317299.0
234,2021-07-20 14:10:05,1396.5,317281.0
235,2021-07-20 14:10:00,1396.3,317262.0
236,2021-07-20 14:09:56,1396.3,317216.0
237,2021-07-20 14:09:52,1396.3,317155.0
238,2021-07-20 14:09:48,1396.1,317006.0
239,2021-07-20 14:09:43,1396.3,316950.0
240,2021-07-20 14:09:39,1396.6,316918.0
241,2021-07-20 14:09:34,1396.5,316821.0
242,2021-07-20 14:09:30,1396.7,316783.0
243,2021-07-20 14:09:26,1395.9,316715.0
244,2021-07-20 14:09:21,1395.8,316616.0
245,2021-07-20 14:09:16,1395.2,316402.0
246,2021-07-20 14:09:11,1395.0,316116.0
247,2021-07-20 14:09:07,1394.9,315985.0
248,2021-07-20 14:09:02,1394.8,315915.0
249,2021-07-20 14:08:58,1394.0,315823.0
250,2021-07-20 14:08:54,1393.7,315692.0
251,2021-07-20 14:08:49,1393.7,315602.0
252,2021-07-20 14:08:44,1393.7,315443.0
253,2021-07-20 14:08:40,1393.9,315343.0
254,2021-07-20 14:08:36,1394.0,315216.0
255,2021-07-20 14:08:31,1394.0,315056.0
256,2021-07-20 14:08:26,1394.8,314987.0
257,2021-07-20 14:08:22,1395.4,314921.0
258,2021-07-20 14:08:17,1395.8,314731.0
259,2021-07-20 14:08:13,1396.0,314683.0
260,2021-07-20 14:08:07,1396.1,314604.0
261,2021-07-20 14:08:03,1396.9,314450.0
262,2021-07-20 14:07:58,1396.1,314392.0
263,2021-07-20 14:07:54,1397.0,314316.0
264,2021-07-20 14:07:50,1396.1,314259.0
265,2021-07-20 14:07:44,1397.0,314192.0
266,2021-07-20 14:07:39,1397.0,313971.0
267,2021-07-20 14:07:34,1397.0,313933.0
268,2021-07-20 14:07:30,1397.5,313898.0
269,2021-07-20 14:07:25,1397.5,313863.0
270,2021-07-20 14:07:21,1397.5,313816.0
271,2021-07-20 14:07:16,1396.7,313686.0
272,2021-07-20 14:07:11,1397.0,313620.0
273,2021-07-20 14:07:06,1397.2,313507.0
274,2021-07-20 14:07:02,1397.5,313449.0
275,2021-07-20 14:06:58,1397.2,313381.0
276,2021-07-20 14:06:54,1397.0,313331.0
277,2021-07-20 14:06:49,1396.5,313253.0
278,2021-07-20 14:06:44,1397.5,313124.0
279,2021-07-20 14:06:39,1397.2,313067.0
280,2021-07-20 14:06:34,1397.0,312995.0
281,2021-07-20 14:06:29,1396.1,312937.0
282,2021-07-20 14:06:23,1397.7,312747.0
283,2021-07-20 14:06:14,1397.4,312672.0
284,2021-07-20 14:06:09,1397.9,312536.0
285,2021-07-20 14:06:05,1398.2,312445.0
286,2021-07-20 14:06:00,1398.5,312292.0
287,2021-07-20 14:05:56,1398.3,312008.0
288,2021-07-20 14:05:52,1398.2,311919.0
289,2021-07-20 14:05:47,1398.2,311582.0
290,2021-07-20 14:05:43,1398.0,311268.0
291,2021-07-20 14:05:39,1398.0,311111.0
292,2021-07-20 14:05:34,1397.5,310970.0
293,2021-07-20 14:05:30,1396.5,310698.0
294,2021-07-20 14:05:25,1395.6,310610.0
295,2021-07-20 14:05:20,1395.5,310498.0
296,2021-07-20 14:05:15,1395.0,310437.0
297,2021-07-20 14:05:10,1395.1,310420.0
298,2021-07-20 14:05:05,1395.0,310304.0
299,2021-07-20 14:05:01,1395.0,310257.0
300,2021-07-20 14:04:55,1395.2,310142.0
301,2021-07-20 14:04:50,1395.2,310073.0
302,2021-07-20 14:04:46,1395.0,309990.0
303,2021-07-20 14:04:37,1395.4,309941.0
304,2021-07-20 14:04:32,1395.0,309870.0
305,2021-07-20 14:04:28,1395.5,309752.0
306,2021-07-20 14:04:23,1395.4,309729.0
307,2021-07-20 14:04:18,1395.4,309696.0
308,2021-07-20 14:04:10,1395.3,309618.0
309,2021-07-20 14:04:04,1395.4,309548.0
310,2021-07-20 14:04:00,1395.7,309474.0
311,2021-07-20 14:03:55,1395.0,309406.0
312,2021-07-20 14:03:51,1394.3,309214.0
313,2021-07-20 14:03:47,1394.9,309140.0
314,2021-07-20 14:03:42,1394.0,309031.0
315,2021-07-20 14:03:38,1394.3,308866.0
316,2021-07-20 14:03:33,1394.0,308704.0
317,2021-07-20 14:03:28,1394.3,308507.0
318,2021-07-20 14:03:23,1394.0,308383.0
319,2021-07-20 14:03:19,1394.3,308144.0
320,2021-07-20 14:03:11,1395.0,307895.0
321,2021-07-20 14:03:07,1395.0,307802.0
322,2021-07-20 14:03:02,1395.2,307745.0
323,2021-07-20 14:02:57,1395.5,307666.0
324,2021-07-20 14:02:53,1395.2,307539.0
325,2021-07-20 14:02:49,1395.5,307428.0
326,2021-07-20 14:02:44,1395.5,307147.0
327,2021-07-20 14:02:39,1395.5,306996.0
328,2021-07-20 14:02:35,1396.4,306853.0
329,2021-07-20 14:02:30,1396.4,306776.0
330,2021-07-20 14:02:26,1396.6,306584.0
331,2021-07-20 14:02:22,1396.9,306507.0
332,2021-07-20 14:02:18,1396.8,306437.0
333,2021-07-20 14:02:13,1397.0,306322.0
